##########
# Исследование № 000002
# 2025-11-05 13:01:17
##########
0000000136;-78.35;11.10;59.25;-0.1;0.1;-0.0;1
0000000137;-78.40;11.10;59.15;-0.1;0.0;-0.1;1
0000000138;-78.30;11.00;59.15;0.1;-0.1;0.0;1
0000000139;-78.40;11.05;59.20;-0.1;0.1;0.0;1
0000000140;-78.30;10.95;59.25;0.1;-0.1;0.0;1
0000000141;-78.25;11.00;59.15;0.1;0.1;-0.1;1
0000000142;-78.25;11.10;59.20;0.0;0.1;0.0;1
0000000143;-78.35;11.20;59.25;-0.1;0.1;0.0;1
0000000144;-78.35;11.20;59.30;0.0;0.0;0.0;1
0000000145;-78.40;11.10;59.35;-0.1;-0.1;0.0;1
0000000146;-78.35;11.15;59.30;0.1;0.0;-0.0;1
0000000147;-78.35;11.20;59.20;0.0;0.1;-0.1;1
0000000148;-78.25;11.25;59.15;0.1;0.1;-0.0;1
0000000149;-78.20;11.15;59.05;0.1;-0.1;-0.1;1
0000000150;-78.10;11.25;58.95;0.1;0.1;-0.1;1
0000000151;-78.20;11.20;58.90;-0.1;-0.1;-0.0;1
0000000152;-78.25;11.15;58.90;-0.1;-0.1;0.0;1
0000000153;-78.25;11.15;59.00;0.0;0.0;0.1;1
0000000154;-78.30;11.15;58.90;-0.1;0.0;-0.1;1
0000000155;-78.25;11.25;58.80;0.1;0.1;-0.1;1
0000000156;-78.25;11.20;58.85;0.0;-0.1;0.0;1
0000000157;-78.25;11.30;58.90;0.0;0.1;0.1;1
0000000158;-78.30;11.25;58.95;-0.1;-0.1;0.0;1
0000000159;-78.30;11.35;59.00;0.0;0.1;0.0;1
0000000160;-78.35;11.25;58.90;-0.0;-0.1;-0.1;1
0000000161;-78.25;11.15;58.80;0.1;-0.1;-0.1;1
0000000162;-78.35;11.20;58.80;-0.1;0.1;0.0;1
0000000163;-78.40;11.15;58.80;-0.1;-0.1;0.0;1
0000000164;-78.40;11.10;58.70;0.0;-0.0;-0.1;1
0000000165;-78.40;11.10;58.80;0.0;0.0;0.1;1
0000000166;-78.40;11.05;58.80;0.0;-0.1;0.0;1
0000000167;-78.45;10.95;58.85;-0.0;-0.1;0.0;1
0000000168;-78.35;10.90;58.95;0.1;-0.1;0.1;1
0000000169;-78.40;10.85;58.95;-0.1;-0.0;0.0;1
0000000170;-78.40;10.85;59.00;0.0;0.0;0.0;0
0000000171;-78.45;10.75;59.05;-0.0;-0.1;0.0;0
0000000172;-78.55;10.80;59.05;-0.1;0.1;0.0;0
0000000173;-78.60;10.70;59.15;-0.0;-0.1;0.1;0
0000000174;-78.55;10.75;59.20;0.0;0.1;0.0;0
0000000175;-78.50;10.80;59.30;0.1;0.1;0.1;0
0000000176;-78.40;10.75;59.20;0.1;-0.1;-0.1;0
0000000177;-78.35;10.65;59.20;0.1;-0.1;0.0;0
0000000178;-78.45;10.65;59.20;-0.1;0.0;0.0;0
0000000179;-78.50;10.60;59.15;-0.1;-0.0;-0.0;0
0000000180;-78.40;10.50;59.05;0.1;-0.1;-0.1;0
0000000181;-78.50;10.60;58.95;-0.1;0.1;-0.1;0
0000000182;-78.60;10.55;58.90;-0.1;-0.1;-0.0;0
0000000183;-78.50;10.50;58.90;0.1;-0.1;0.0;0
0000000184;-78.60;10.45;58.80;-0.1;-0.1;-0.1;0
0000000185;-78.65;10.55;58.70;-0.1;0.1;-0.1;0
0000000186;-78.55;10.65;58.65;0.1;0.1;-0.0;0
0000000187;-78.50;10.60;58.75;0.1;-0.0;0.1;0
0000000188;-78.40;10.55;58.75;0.1;-0.1;0.0;0
0000000189;-78.35;10.60;58.65;0.1;0.1;-0.1;0
0000000190;-78.40;10.70;58.75;-0.1;0.1;0.1;0
0000000191;-78.40;10.60;58.75;0.0;-0.1;0.0;0
0000000192;-78.45;10.50;58.80;-0.0;-0.1;0.0;0
0000000193;-78.55;10.45;58.70;-0.1;-0.1;-0.1;0
0000000194;-78.45;10.50;58.80;0.1;0.1;0.1;0
0000000195;-78.35;10.40;58.80;0.1;-0.1;0.0;0
0000000196;-78.35;10.35;58.70;0.0;-0.0;-0.1;0
0000000197;-78.35;10.35;58.65;0.0;0.0;-0.0;0
0000000198;-78.35;10.40;58.65;0.0;0.0;0.0;0
0000000199;-78.45;10.35;58.70;-0.1;-0.0;0.0;0
0000000200;-78.55;10.45;58.70;-0.1;0.1;0.0;0
0000000201;-78.60;10.55;58.75;-0.0;0.1;0.0;0
0000000202;-78.70;10.45;58.65;-0.1;-0.1;-0.1;0
0000000203;-78.70;10.50;58.55;0.0;0.1;-0.1;0
0000000204;-78.65;10.40;58.50;0.0;-0.1;-0.0;0
0000000205;-78.70;10.50;58.50;-0.0;0.1;0.0;0
0000000206;-78.70;10.50;58.55;0.0;0.0;0.0;0
0000000207;-78.65;10.50;58.55;0.0;0.0;0.0;0
0000000208;-78.55;10.50;58.45;0.1;0.0;-0.1;0
0000000209;-78.55;10.45;58.45;0.0;-0.1;0.0;0
0000000210;-78.55;10.55;58.40;0.0;0.1;-0.0;0
0000000211;-78.55;10.55;58.45;0.0;0.0;0.0;0
0000000212;-78.45;10.45;58.40;0.1;-0.1;-0.0;0
0000000213;-78.55;10.40;58.50;-0.1;-0.1;0.1;0
0000000214;-78.60;10.45;58.60;-0.0;0.1;0.1;0
0000000215;-78.65;10.55;58.55;-0.1;0.1;-0.0;0
0000000216;-78.55;10.55;58.60;0.1;0.0;0.0;0
0000000217;-78.45;10.50;58.70;0.1;-0.1;0.1;0
0000000218;-78.35;10.50;58.75;0.1;0.0;0.0;0
0000000219;-78.40;10.40;58.85;-0.1;-0.1;0.1;0
0000000220;-78.35;10.35;58.85;0.1;-0.0;0.0;0
0000000221;-78.30;10.25;58.80;0.0;-0.1;-0.0;0
0000000222;-78.30;10.35;58.70;0.0;0.1;-0.1;0
0000000223;-78.40;10.25;58.80;-0.1;-0.1;0.1;0
0000000224;-78.45;10.35;58.90;-0.0;0.1;0.1;0
0000000225;-78.40;10.45;58.80;0.0;0.1;-0.1;0
0000000226;-78.50;10.45;58.70;-0.1;0.0;-0.1;0
0000000227;-78.45;10.40;58.80;0.1;-0.1;0.1;0
0000000228;-78.55;10.40;58.85;-0.1;0.0;0.0;0
0000000229;-78.50;10.30;58.85;0.1;-0.1;0.0;0
0000000230;-78.40;10.20;58.80;0.1;-0.1;-0.0;0
0000000231;-78.45;10.25;58.90;-0.0;0.1;0.1;0
0000000232;-78.35;10.30;58.80;0.1;0.1;-0.1;0
0000000233;-78.35;10.35;58.80;0.0;0.1;0.0;0
0000000234;-78.30;10.45;58.85;0.0;0.1;0.0;0
0000000235;-78.40;10.35;58.90;-0.1;-0.1;0.1;0
0000000236;-78.45;10.35;58.80;-0.0;0.0;-0.1;0
0000000237;-78.40;10.45;58.90;0.0;0.1;0.1;0
0000000238;-78.30;10.55;58.80;0.1;0.1;-0.1;0
0000000239;-78.25;10.65;58.80;0.1;0.1;0.0;0
0000000240;-78.20;10.70;58.90;0.1;0.1;0.1;0
0000000241;-78.20;10.65;58.90;0.0;-0.1;0.0;0
0000000242;-78.10;10.70;58.95;0.1;0.1;0.0;0
0000000243;-78.20;10.80;58.90;-0.1;0.1;-0.0;0
0000000244;-78.30;10.85;58.90;-0.1;0.1;0.0;0
0000000245;-78.20;10.95;58.90;0.1;0.1;0.0;0
0000000246;-78.20;11.05;58.85;0.0;0.1;-0.1;0
0000000247;-78.15;11.00;58.75;0.0;-0.1;-0.1;0
0000000248;-78.05;11.00;58.65;0.1;0.0;-0.1;0
0000000249;-77.95;11.10;58.75;0.1;0.1;0.1;0
0000000250;-77.95;11.00;58.85;0.0;-0.1;0.1;0
0000000251;-77.85;11.05;58.85;0.1;0.1;0.0;0
0000000252;-77.75;11.10;58.90;0.1;0.1;0.1;0
0000000253;-77.65;11.15;58.95;0.1;0.0;0.0;0
0000000254;-77.75;11.05;58.90;-0.1;-0.1;-0.0;0
0000000255;-77.65;11.15;59.00;0.1;0.1;0.1;0
0000000256;-77.75;11.05;59.00;-0.1;-0.1;0.0;0
0000000257;-77.70;10.95;59.05;0.1;-0.1;0.0;0
0000000258;-77.80;10.95;59.15;-0.1;0.0;0.1;0
0000000259;-77.80;11.05;59.05;0.0;0.1;-0.1;0
0000000260;-77.90;10.95;59.15;-0.1;-0.1;0.1;0
0000000261;-77.90;11.05;59.15;0.0;0.1;0.0;0
0000000262;-78.00;11.05;59.10;-0.1;0.0;-0.1;0
0000000263;-77.90;10.95;59.20;0.1;-0.1;0.1;0
0000000264;-77.85;11.00;59.10;0.1;0.1;-0.1;0
0000000265;-77.75;10.90;59.15;0.1;-0.1;0.1;0
0000000266;-77.85;10.80;59.20;-0.1;-0.1;0.0;0
0000000267;-77.80;10.75;59.20;0.0;-0.1;0.0;0
0000000268;-77.85;10.65;59.15;-0.0;-0.1;-0.0;0
0000000269;-77.80;10.75;59.20;0.0;0.1;0.0;0
0000000270;-77.80;10.80;59.25;0.0;0.1;0.0;0
0000000271;-77.80;10.90;59.35;0.0;0.1;0.1;0
0000000272;-77.90;10.80;59.25;-0.1;-0.1;-0.1;0
0000000273;-77.90;10.70;59.30;0.0;-0.1;0.0;0
0000000274;-78.00;10.80;59.35;-0.1;0.1;0.0;0
0000000275;-77.90;10.70;59.40;0.1;-0.1;0.1;0
0000000276;-77.80;10.80;59.30;0.1;0.1;-0.1;0
0000000277;-77.90;10.75;59.35;-0.1;-0.1;0.0;0
0000000278;-77.95;10.80;59.25;-0.0;0.1;-0.1;0
0000000279;-78.05;10.80;59.15;-0.1;0.0;-0.1;0
0000000280;-78.10;10.80;59.10;-0.0;0.0;-0.1;0
0000000281;-78.20;10.70;59.10;-0.1;-0.1;0.0;0
0000000282;-78.10;10.70;59.15;0.1;0.0;0.1;0
0000000283;-78.05;10.60;59.15;0.0;-0.1;0.0;0
0000000284;-78.10;10.60;59.10;-0.0;0.0;-0.1;0
0000000285;-78.05;10.65;59.00;0.0;0.0;-0.1;0
0000000286;-78.15;10.75;59.10;-0.1;0.1;0.1;0
0000000287;-78.10;10.70;59.00;0.1;-0.1;-0.1;0
0000000288;-78.20;10.65;59.00;-0.1;-0.1;0.0;0
0000000289;-78.25;10.55;58.95;-0.1;-0.1;-0.0;0
0000000290;-78.20;10.45;59.05;0.1;-0.1;0.1;0
0000000291;-78.15;10.50;59.00;0.0;0.1;-0.0;0
0000000292;-78.20;10.45;59.00;-0.0;-0.1;0.0;0
0000000293;-78.10;10.35;59.00;0.1;-0.1;0.0;0
0000000294;-78.15;10.25;59.05;-0.1;-0.1;0.0;0
0000000295;-78.25;10.25;58.95;-0.1;0.0;-0.1;0
0000000296;-78.35;10.25;58.95;-0.1;0.0;0.0;0
0000000297;-78.25;10.35;59.00;0.1;0.1;0.0;0
0000000298;-78.20;10.40;58.90;0.1;0.0;-0.1;0
0000000299;-78.25;10.30;58.90;-0.1;-0.1;0.0;0
0000000300;-78.35;10.30;58.95;-0.1;0.0;0.0;0
0000000301;-78.40;10.20;58.95;-0.1;-0.1;0.0;0
0000000302;-78.35;10.25;59.05;0.1;0.1;0.1;0
0000000303;-78.40;10.35;59.00;-0.1;0.1;-0.0;0
0000000304;-78.40;10.35;59.10;0.0;0.0;0.1;0
0000000305;-78.40;10.45;59.00;0.0;0.1;-0.1;0
0000000306;-78.50;10.35;59.00;-0.1;-0.1;0.0;0
0000000307;-78.50;10.35;59.05;0.0;0.0;0.0;0
0000000308;-78.55;10.30;58.95;-0.1;-0.1;-0.1;0
0000000309;-78.55;10.35;59.05;0.0;0.1;0.1;0
0000000310;-78.45;10.35;59.00;0.1;0.0;-0.0;0
0000000311;-78.40;10.40;58.95;0.0;0.0;-0.0;0
0000000312;-78.30;10.45;58.90;0.1;0.1;-0.0;0
0000000313;-78.40;10.50;58.80;-0.1;0.1;-0.1;0
0000000314;-78.30;10.45;58.70;0.1;-0.1;-0.1;0
0000000315;-78.30;10.35;58.75;0.0;-0.1;0.0;0
0000000316;-78.40;10.40;58.70;-0.1;0.0;-0.0;0
0000000317;-78.40;10.30;58.65;0.0;-0.1;-0.0;0
0000000318;-78.50;10.20;58.55;-0.1;-0.1;-0.1;0
0000000319;-78.55;10.10;58.60;-0.1;-0.1;0.0;0
0000000320;-78.45;10.10;58.65;0.1;0.0;0.1;0
0000000321;-78.35;10.00;58.60;0.1;-0.1;-0.1;0
0000000322;-78.25;10.00;58.65;0.1;0.0;0.1;0
0000000323;-78.20;10.10;58.75;0.1;0.1;0.1;0
0000000324;-78.10;10.15;58.75;0.1;0.0;0.0;0
0000000325;-78.00;10.15;58.75;0.1;0.0;0.0;0
0000000326;-77.95;10.05;58.75;0.1;-0.1;0.0;0
0000000327;-78.05;10.05;58.80;-0.1;0.0;0.0;0
0000000328;-78.10;10.15;58.90;-0.0;0.1;0.1;0
0000000329;-78.10;10.25;58.80;0.0;0.1;-0.1;0
0000000330;-78.00;10.25;58.70;0.1;0.0;-0.1;0
0000000331;-77.95;10.30;58.70;0.1;0.1;0.0;0
0000000332;-78.00;10.35;58.60;-0.1;0.1;-0.1;0
0000000333;-77.90;10.45;58.70;0.1;0.1;0.1;0
0000000334;-77.80;10.45;58.65;0.1;0.0;-0.0;0
0000000335;-77.80;10.35;58.55;0.0;-0.1;-0.1;0
0000000336;-77.90;10.45;58.65;-0.1;0.1;0.1;0
0000000337;-77.80;10.35;58.75;0.1;-0.1;0.1;0
0000000338;-77.70;10.40;58.75;0.1;0.0;0.0;0
0000000339;-77.60;10.50;58.65;0.1;0.1;-0.1;0
0000000340;-77.60;10.60;58.65;0.0;0.1;0.0;0
0000000341;-77.65;10.65;58.55;-0.1;0.0;-0.1;0
0000000342;-77.75;10.55;58.50;-0.1;-0.1;-0.0;0
0000000343;-77.75;10.45;58.60;0.0;-0.1;0.1;0
0000000344;-77.75;10.50;58.65;0.0;0.1;0.1;0
0000000345;-77.80;10.50;58.75;-0.1;0.0;0.1;0
0000000346;-77.75;10.50;58.85;0.1;0.0;0.1;0
0000000347;-77.85;10.40;58.85;-0.1;-0.1;0.0;0
0000000348;-77.95;10.45;58.80;-0.1;0.1;-0.0;0
0000000349;-77.95;10.55;58.90;0.0;0.1;0.1;0
0000000350;-78.00;10.50;58.95;-0.1;-0.1;0.0;0
0000000351;-77.90;10.55;58.90;0.1;0.1;-0.0;0
0000000352;-77.90;10.65;58.95;0.0;0.1;0.0;0
0000000353;-77.80;10.65;59.05;0.1;0.0;0.1;0
0000000354;-77.80;10.55;59.15;0.0;-0.1;0.1;0
0000000355;-77.85;10.55;59.15;-0.0;0.0;0.0;0
0000000356;-77.85;10.50;59.05;0.0;-0.1;-0.1;0
0000000357;-77.85;10.50;58.95;0.0;0.0;-0.1;0
0000000358;-77.90;10.45;58.85;-0.1;-0.1;-0.1;0
0000000359;-77.95;10.40;58.85;-0.0;-0.1;0.0;0
0000000360;-78.00;10.50;58.85;-0.1;0.1;0.0;0
0000000361;-77.90;10.60;58.85;0.1;0.1;0.0;0
0000000362;-77.80;10.55;58.95;0.1;-0.1;0.1;0
0000000363;-77.85;10.50;58.90;-0.0;-0.1;-0.0;0
0000000364;-77.85;10.60;59.00;0.0;0.1;0.1;0
0000000365;-77.90;10.50;58.95;-0.1;-0.1;-0.0;0
0000000366;-77.95;10.45;58.95;-0.0;-0.1;0.0;0
0000000367;-77.95;10.50;59.05;0.0;0.1;0.1;0
0000000368;-77.90;10.40;59.00;0.0;-0.1;-0.0;0
0000000369;-77.80;10.40;58.90;0.1;0.0;-0.1;0
0000000370;-77.80;10.35;58.95;0.0;-0.0;0.0;0
0000000371;-77.85;10.45;59.00;-0.0;0.1;0.0;0
0000000372;-77.75;10.35;58.90;0.1;-0.1;-0.1;0
0000000373;-77.75;10.35;58.90;0.0;0.0;0.0;0
0000000374;-77.80;10.40;59.00;-0.1;0.0;0.1;0
0000000375;-77.85;10.35;59.05;-0.0;-0.0;0.0;0
0000000376;-77.85;10.45;59.10;0.0;0.1;0.0;0
0000000377;-77.95;10.55;59.15;-0.1;0.1;0.1;0
0000000378;-78.05;10.60;59.10;-0.1;0.1;-0.1;0
0000000379;-78.10;10.65;59.05;-0.0;0.0;-0.0;0
0000000380;-78.10;10.60;59.15;0.0;-0.0;0.1;0
0000000381;-78.20;10.50;59.10;-0.1;-0.1;-0.1;0
0000000382;-78.30;10.40;59.10;-0.1;-0.1;0.0;0
0000000383;-78.35;10.35;59.00;-0.0;-0.0;-0.1;0
0000000384;-78.25;10.30;59.00;0.1;-0.1;0.0;0
0000000385;-78.35;10.35;59.00;-0.1;0.1;0.0;0
0000000386;-78.30;10.45;59.05;0.0;0.1;0.0;0
0000000387;-78.20;10.50;59.00;0.1;0.1;-0.0;0
0000000388;-78.15;10.55;58.90;0.0;0.1;-0.1;0
0000000389;-78.15;10.60;58.90;0.0;0.1;0.0;0
0000000390;-78.05;10.55;58.80;0.1;-0.1;-0.1;0
0000000391;-78.00;10.50;58.75;0.1;-0.1;-0.0;0
0000000392;-78.00;10.60;58.85;0.0;0.1;0.1;0
0000000393;-77.95;10.55;58.90;0.1;-0.1;0.1;0
0000000394;-78.05;10.60;58.90;-0.1;0.1;0.0;0
0000000395;-78.15;10.60;58.80;-0.1;0.0;-0.1;0
0000000396;-78.10;10.50;58.70;0.1;-0.1;-0.1;0
0000000397;-78.05;10.55;58.75;0.0;0.1;0.0;0
0000000398;-77.95;10.65;58.70;0.1;0.1;-0.0;0
0000000399;-77.85;10.70;58.65;0.1;0.1;-0.0;0
0000000400;-77.95;10.60;58.60;-0.1;-0.1;-0.1;0
0000000401;-77.95;10.60;58.65;0.0;0.0;0.1;0
0000000402;-77.85;10.55;58.70;0.1;-0.1;0.0;0
0000000403;-77.80;10.45;58.65;0.0;-0.1;-0.0;0
0000000404;-77.90;10.55;58.75;-0.1;0.1;0.1;0
0000000405;-77.90;10.55;58.80;0.0;0.0;0.0;0
0000000406;-78.00;10.45;58.85;-0.1;-0.1;0.0;0
0000000407;-77.90;10.35;58.85;0.1;-0.1;0.0;0
0000000408;-77.95;10.35;58.90;-0.0;0.0;0.1;0
0000000409;-77.95;10.25;58.85;0.0;-0.1;-0.1;0
0000000410;-77.90;10.30;58.80;0.0;0.1;-0.0;0
0000000411;-77.95;10.25;58.70;-0.0;-0.1;-0.1;0
0000000412;-78.00;10.20;58.80;-0.1;-0.1;0.1;0
0000000413;-78.00;10.10;58.75;0.0;-0.1;-0.0;0
0000000414;-78.00;10.20;58.80;0.0;0.1;0.0;0
0000000415;-78.05;10.15;58.75;-0.1;-0.1;-0.0;0
0000000416;-78.05;10.25;58.70;0.0;0.1;-0.0;0
0000000417;-78.15;10.35;58.70;-0.1;0.1;0.0;0
0000000418;-78.10;10.30;58.70;0.1;-0.1;0.0;0
0000000419;-78.15;10.40;58.60;-0.1;0.1;-0.1;0
